customer_id,name,email,phone,address,registration_date,loyalty_status,cleaned_name,first_name,last_name,country,dialing_code,formatted_phone,customer_tier
949,Walter Price,reginagriffin@example.net,001-235-972-5435,"Unit 8927 Box 2655, DPO AP 15672",2024-09-29,Gold,Walter Price,Walter,Price,US,+1,+1001-235-972-5435,2
950,Ann Ochoa,anthony36@example.org,,"58088 Justin Mews, East Debra, ID 04518",2023-09-26,Silver,Ann Ochoa,Ann,Ochoa,US,+1,+1nan,1
951,Bailey Moses,kevin69@example.net,001-684-950-4063x11644,"44174 Ashley Tunnel Suite 754, Spearsview, GU 06388",2025-01-02,Silver,Bailey Moses,Bailey,Moses,US,+1,+1001-684-950-4063x11644,1
952,Angela Doyle,ivaldez@example.net,700-818-8770x665,"800 Karen Plaza Apt. 019, Kristaberg, IL 25674",2025-04-08,Silver,Angela Doyle,Angela,Doyle,US,+1,+1700-818-8770x665,1
953,Ryan Castillo,hhall@example.com,290-998-6707x36545,"PSC 5822, Box 7995, APO AA 40276",2025-04-17,Gold,Ryan Castillo,Ryan,Castillo,US,+1,+1290-998-6707x36545,2
954,Stacy Vargas,qford@example.org,(256)311-6932,"1327 Angela Garden Apt. 222, Shannonhaven, MS 11496",2025-03-13,Bronze,Stacy Vargas,Stacy,Vargas,US,+1,+1(256)311-6932,0
955,William Figueroa,robin31@example.com,+1-258-997-7514,"USCGC Mata, FPO AP 21272",2025-03-17,Gold,William Figueroa,William,Figueroa,US,+1,+1+1-258-997-7514,2
956,Jeffrey Cline,vicki79@example.org,400-588-4934,"190 Kathleen Shoals, Villarrealmouth, NJ 01313",2024-07-01,Bronze,Jeffrey Cline,Jeffrey,Cline,US,+1,+1400-588-4934,0
957,Aaron Wagner,eharvey@example.com,,"55147 Howard Parks, Piercemouth, OK 38320",2023-07-19,Bronze,Aaron Wagner,Aaron,Wagner,US,+1,+1nan,0
958,Christopher Lawrence,garymcmillan@example.org,+1-447-491-8255x4751,"02666 Jennifer Ford, Lake Ericshire, AZ 84212",2023-09-21,Gold,Christopher Lawrence,Christopher,Lawrence,US,+1,+1+1-447-491-8255x4751,2
959,Sarah Hall,allison44@example.net,534-621-5390x03415,"5053 Patricia Isle Suite 677, Jenniferfurt, MT 58931",2025-02-24,Silver,Sarah Hall,Sarah,Hall,US,+1,+1534-621-5390x03415,1
960,Robert Arnold,michael34@example.org,001-204-984-6279x54322,"90950 Sandra Freeway, Tinahaven, PR 27158",2025-01-22,Bronze,Robert Arnold,Robert,Arnold,US,+1,+1001-204-984-6279x54322,0
961,Shannon Ward,rosebooth@example.org,544-764-7924x4999,"Unit 3747 Box 4157, DPO AA 91581",2023-08-13,Gold,Shannon Ward,Shannon,Ward,US,+1,+1544-764-7924x4999,2
962,Laura Rodriguez,chapmanjoshua@example.com,+1-939-392-1205,"40206 Joseph Spring Apt. 616, New Tonya, NM 18928",2024-03-14,Gold,Laura Rodriguez,Laura,Rodriguez,US,+1,+1+1-939-392-1205,2
963,Loretta Lee,pmiller@example.com,623.529.1405,"Unit 4449 Box 5233, DPO AE 79948",2025-04-12,Gold,Loretta Lee,Loretta,Lee,US,+1,+1623.529.1405,2
964,Travis Johnson,marksimpson@example.com,8202806331,"568 Joseph Mills Suite 957, East Anne, WY 20331",2024-04-29,Silver,Travis Johnson,Travis,Johnson,US,+1,+18202806331,1
965,Kristin Shaw,ipalmer@example.org,(325)437-1589x3052,"94144 Dixon Green, Lake Lanceside, MH 40504",2024-06-22,Silver,Kristin Shaw,Kristin,Shaw,US,+1,+1(325)437-1589x3052,1
966,Felicia Tate,robertskimberly@example.org,7647858471,"22253 Carolyn Curve Apt. 653, West Rebecca, PA 56512",2024-01-29,Bronze,Felicia Tate,Felicia,Tate,US,+1,+17647858471,0
967,Jesse Shea,erinschultz@example.net,,"2509 Sosa Common Suite 896, Alexview, HI 09807",2024-02-11,Gold,Jesse Shea,Jesse,Shea,US,+1,+1nan,2
968,Alyssa Gonzalez,chelsea75@example.org,413.343.9213,"327 Fitzgerald Knolls Suite 374, South Jasmine, PA 49459",2023-08-02,Silver,Alyssa Gonzalez,Alyssa,Gonzalez,US,+1,+1413.343.9213,1
969,Robert Bailey,matthew48@example.com,(885)380-5056x3333,"8664 Amanda Lodge, North Edwinview, IN 90790",2023-12-11,Bronze,Robert Bailey,Robert,Bailey,US,+1,+1(885)380-5056x3333,0
970,Kimberly Ray,veronica73@example.org,7164148748,"8091 Kimberly Creek, North William, CT 50236",2023-10-22,Bronze,Kimberly Ray,Kimberly,Ray,US,+1,+17164148748,0
971,Charlotte Kline,,(710)300-3577x978,"6992 Jones Forest Apt. 304, Leeborough, PR 72282",2023-08-07,Bronze,Charlotte Kline,Charlotte,Kline,US,+1,+1(710)300-3577x978,0
972,Andrew Randall,taylormichael@example.net,001-888-210-4903x863,"4740 Lindsey Bridge, West Joshuachester, GU 66396",2024-08-23,Silver,Andrew Randall,Andrew,Randall,US,+1,+1001-888-210-4903x863,1
973,Jessica Bell,rodriguezchristopher@example.com,601-272-1343,"7798 Smith Courts, Jeffreyshire, ME 58138",2024-01-19,Gold,Jessica Bell,Jessica,Bell,US,+1,+1601-272-1343,2
974,Jonathan Clayton,steven00@example.com,+1-774-499-5657,"4867 Joseph Walks Apt. 378, Port Taylorton, WV 73047",2024-12-04,Bronze,Jonathan Clayton,Jonathan,Clayton,US,+1,+1+1-774-499-5657,0
975,Michelle Mack,jamessosa@example.net,(286)634-6217x374,"2592 Cantrell Circle Apt. 609, New Darryl, UT 17438",2023-11-11,Gold,Michelle Mack,Michelle,Mack,US,+1,+1(286)634-6217x374,2
976,Kathryn Brown,kristinfuentes@example.com,001-747-557-1383x8111,"431 Brandon Trafficway Suite 551, Lake Katelyn, SD 05768",2025-03-19,Bronze,Kathryn Brown,Kathryn,Brown,US,+1,+1001-747-557-1383x8111,0
977,Amanda Harper,david80@example.com,425-729-9990,"3243 Houston Mount, Luisport, ND 31587",2024-09-23,Silver,Amanda Harper,Amanda,Harper,US,+1,+1425-729-9990,1
978,Traci Young,xpatel@example.com,+1-670-474-0823x80750,"004 Mays Plain Suite 254, North Matthew, MT 18674",2025-03-18,Gold,Traci Young,Traci,Young,US,+1,+1+1-670-474-0823x80750,2
979,Sherry Fernandez,lray@example.com,(283)915-6861,"0799 Vanessa Forest Suite 973, Port Nicole, MO 34800",2024-07-03,Bronze,Sherry Fernandez,Sherry,Fernandez,US,+1,+1(283)915-6861,0
980,Sharon Hernandez,sherry23@example.com,,"PSC 2167, Box 8119, APO AE 16205",2025-03-31,Gold,Sharon Hernandez,Sharon,Hernandez,US,+1,+1nan,2
981,Gloria Lin,allison17@example.org,6733350047,"4990 Gould Crossroad Apt. 009, North Sarah, NM 12234",2023-12-21,Gold,Gloria Lin,Gloria,Lin,US,+1,+16733350047,2
982,Rose Rush,chenjames@example.net,525.206.6960,"820 Young Flats Apt. 053, Gracehaven, ID 99624",2025-01-11,Gold,Rose Rush,Rose,Rush,US,+1,+1525.206.6960,2
983,Timothy Young,qsmith@example.com,(218)226-2098x37842,"55192 Kenneth Trail Apt. 513, Brianland, GU 62417",2023-12-06,Silver,Timothy Young,Timothy,Young,US,+1,+1(218)226-2098x37842,1
984,Crystal Ferguson,diazmegan@example.net,568-679-4402x660,"75923 Jeffrey Way, Alvarezburgh, TX 98951",2023-07-28,Gold,Crystal Ferguson,Crystal,Ferguson,US,+1,+1568-679-4402x660,2
985,Shane Roth,pacemakayla@example.org,001-759-333-7497x81309,"3216 Armstrong Street Suite 221, North Johnathan, RI 85491",2025-02-13,Gold,Shane Roth,Shane,Roth,US,+1,+1001-759-333-7497x81309,2
986,Thomas Ferguson,kathy06@example.com,001-325-673-3512x923,"489 Poole Islands Apt. 246, Jonesville, AK 10668",2024-09-04,Silver,Thomas Ferguson,Thomas,Ferguson,US,+1,+1001-325-673-3512x923,1
987,Colleen Crawford,jose29@example.org,436.967.0117,"PSC 1638, Box 0362, APO AE 35446",2024-12-06,Silver,Colleen Crawford,Colleen,Crawford,US,+1,+1436.967.0117,1
988,Johnny Ingram,danielle96@example.com,440-502-0381x59811,"4275 Davis Cliff Suite 804, South Larry, AZ 46557",2025-03-04,Silver,Johnny Ingram,Johnny,Ingram,US,+1,+1440-502-0381x59811,1
989,John Mcknight,gonzalezrebecca@example.org,(920)220-8640,"299 Chad Islands, Lake Emmafurt, NC 25996",2024-09-26,Silver,John Mcknight,John,Mcknight,US,+1,+1(920)220-8640,1
990,Mrs. Alexis Brown,amy77@example.com,,"083 John Lock, East Dennis, NY 30784",2024-03-09,Gold,Alexis Brown,Alexis,Brown,US,+1,+1nan,2
991,Erica Fleming,erica85@example.net,,"55648 Gilbert Square, Port Jessica, OR 63566",2025-01-21,Silver,Erica Fleming,Erica,Fleming,US,+1,+1nan,1
992,Thomas Stevens,vargasmatthew@example.org,769-864-3179,"8783 Joseph Stravenue Suite 016, Port Gabriella, MT 87537",2024-06-25,Silver,Thomas Stevens,Thomas,Stevens,US,+1,+1769-864-3179,1
993,Laura Ruiz,katherine70@example.org,902-315-0252x2569,"0015 Laura Walk, Port Rachelside, TX 13121",2024-07-30,Silver,Laura Ruiz,Laura,Ruiz,US,+1,+1902-315-0252x2569,1
994,Mario Odom MD,sheilarobbins@example.org,435.653.7905x38467,"87583 Tabitha Bypass, West Denise, LA 20244",2025-03-24,Silver,Mario Odom MD,Mario,Odom MD,US,+1,+1435.653.7905x38467,1
995,Deanna Johnson,ycook@example.org,+1-639-853-2802,"601 Contreras Forges, Michaelfurt, KY 30733",2023-11-01,Silver,Deanna Johnson,Deanna,Johnson,US,+1,+1+1-639-853-2802,1
996,Jerry Mcdaniel,walkerlisa@example.net,838.471.6445,"34746 Smith Gateway, New Sarah, AS 12715",2025-02-10,Silver,Jerry Mcdaniel,Jerry,Mcdaniel,US,+1,+1838.471.6445,1
997,Jodi Simpson,eric24@example.org,+1-408-681-5204x264,"2876 Tucker Road Suite 947, North Tommyborough, AL 11339",2024-04-18,Bronze,Jodi Simpson,Jodi,Simpson,US,+1,+1+1-408-681-5204x264,0
998,Crystal Brown,pshaffer@example.net,(962)521-7928,"095 Janice Forest Suite 570, Boltonmouth, DE 73081",2024-08-30,Bronze,Crystal Brown,Crystal,Brown,US,+1,+1(962)521-7928,0
999,Gregory Duarte,caitlindunlap@example.org,750-965-7879,"Unit 6377 Box 7662, DPO AP 03300",2024-05-16,Gold,Gregory Duarte,Gregory,Duarte,US,+1,+1750-965-7879,2
1000,Jason Walls,michael42@example.com,(577)304-8260x99915,"95002 Bruce Rue, Camachoport, MH 58723",2024-12-10,Bronze,Jason Walls,Jason,Walls,US,+1,+1(577)304-8260x99915,0
